sentence_id,speaker,flattery
MSFT_124852_62_2,214,0
MSFT_124852_62_3,214,0
MSFT_124852_62_4,214,0
MSFT_124852_62_5,214,0
MSFT_124852_6_2,150,0
MSFT_124852_6_3,150,0
MSFT_124852_6_4,150,1
MSFT_124852_6_5,150,0
MSFT_124852_6_6,150,0
MSFT_124852_6_7,150,1
MSFT_128739_13_1,150,0
MSFT_128739_13_10,150,0
MSFT_128739_13_11,150,0
MSFT_128739_13_12,150,0
MSFT_128739_13_13,150,0
MSFT_128739_13_14,150,0
MSFT_128739_13_15,150,0
MSFT_128739_13_16,150,0
MSFT_128739_13_17,150,0
MSFT_128739_13_2,150,0
MSFT_128739_13_3,150,1
MSFT_128739_13_4,150,1
MSFT_128739_13_5,150,1
MSFT_128739_13_6,150,0
MSFT_128739_13_7,150,0
MSFT_128739_13_8,150,0
MSFT_128739_13_9,150,0
MSFT_128739_33_1,199,1
MSFT_128739_33_2,199,0
MSFT_128739_33_3,199,0
MSFT_128739_33_4,199,0
MSFT_128739_33_5,199,0
MSFT_128739_44_1,146,1
MSFT_128739_44_2,146,1
MSFT_128739_44_3,146,0
MSFT_128739_44_4,146,0
MSFT_128739_44_5,146,0
MSFT_128739_44_6,146,0
MSFT_128739_44_7,146,0
MSFT_128739_56_2,9,0
MSFT_128739_56_3,9,0
MSFT_128739_56_4,9,0
MSFT_128739_56_5,9,0
MSFT_128739_6_1,145,1
MSFT_128739_6_10,145,0
MSFT_128739_6_2,145,0
MSFT_128739_6_3,145,0
MSFT_128739_6_4,145,0
MSFT_128739_6_5,145,0
MSFT_128739_6_6,145,0
MSFT_128739_6_7,145,0
MSFT_128739_6_8,145,0
MSFT_128739_6_9,145,0
MSFT_132971_19_2,150,1
MSFT_132971_19_3,150,0
MSFT_132971_19_4,150,0
MSFT_132971_19_5,150,0
MSFT_132971_19_6,150,0
MSFT_132971_19_7,150,0
MSFT_132971_19_8,150,0
MSFT_132971_19_9,150,0
MSFT_132971_31_1,252,0
MSFT_132971_31_2,252,0
MSFT_132971_31_3,252,1
MSFT_132971_31_4,252,0
MSFT_132971_31_5,252,0
MSFT_132971_37_1,196,1
MSFT_132971_37_2,196,0
MSFT_132971_37_3,196,0
MSFT_132971_54_1,214,0
MSFT_132971_54_2,214,0
MSFT_132971_54_3,214,0
MSFT_132971_54_4,214,0
MSFT_132971_54_5,214,0
MSFT_132971_54_6,214,0
MSFT_132971_54_7,214,0
MSFT_132971_54_8,214,0
MSFT_132971_59_1,146,0
MSFT_132971_59_2,146,0
MSFT_132971_59_3,146,0
MSFT_132971_59_4,146,0
MSFT_132971_59_5,146,0
MSFT_132971_59_6,146,0
MSFT_132971_59_7,146,0
MSFT_132971_59_8,146,0
MSFT_132971_6_2,99,0
MSFT_132971_6_3,99,1
MSFT_132971_6_4,99,1
MSFT_132971_6_5,99,0
MSFT_132971_6_6,99,1
MSFT_136467_13_1,99,0
MSFT_136467_13_2,99,0
MSFT_136467_13_3,99,0
MSFT_136467_13_4,99,0
MSFT_136467_13_5,99,0
MSFT_136467_13_6,99,0
MSFT_136467_13_7,99,0
MSFT_136467_13_8,99,0
MSFT_136467_33_1,149,0
MSFT_136467_33_2,149,0
MSFT_136467_33_3,149,0
MSFT_136467_33_4,149,0
MSFT_136467_6_10,150,0
MSFT_136467_6_11,150,0
MSFT_136467_6_12,150,0
MSFT_136467_6_2,150,0
MSFT_136467_6_3,150,1
MSFT_136467_6_4,150,0
MSFT_136467_6_5,150,1
MSFT_136467_6_6,150,0
MSFT_136467_6_7,150,0
MSFT_136467_6_8,150,0
MSFT_136467_6_9,150,0
MSFT_66347_16_1,150,0
MSFT_66347_16_2,150,1
MSFT_66347_16_3,150,0
MSFT_66347_16_4,150,0
MSFT_66347_16_5,150,0
MSFT_66347_16_6,150,0
MSFT_66347_16_7,150,0
MSFT_66347_22_2,202,0
MSFT_66347_22_3,202,0
MSFT_66347_22_4,202,0
MSFT_66347_27_2,99,0
MSFT_66347_27_3,99,1
MSFT_66347_27_4,99,0
MSFT_66347_27_5,99,0
MSFT_66347_39_2,196,1
MSFT_66347_39_3,196,0
MSFT_66347_39_4,196,0
MSFT_66347_39_5,196,0
MSFT_66347_39_6,196,0
MSFT_66347_50_1,145,0
MSFT_66347_50_2,145,0
MSFT_66347_50_3,145,0
MSFT_66347_50_4,145,0
MSFT_66347_50_5,145,0
MSFT_66347_60_1,199,0
MSFT_66347_60_2,199,0
MSFT_66347_60_3,199,0
MSFT_66347_60_4,199,0
MSFT_66347_60_5,199,0
MSFT_66347_6_1,35,0
MSFT_66347_6_2,35,1
MSFT_69400_38_2,202,0
MSFT_69400_38_3,202,0
MSFT_69400_38_4,202,0
MSFT_69400_43_2,252,0
MSFT_69400_43_3,252,0
MSFT_69400_43_4,252,0
MSFT_69400_48_2,99,0
MSFT_69400_48_3,99,0
MSFT_69400_48_4,99,0
MSFT_69400_53_1,79,0
MSFT_69400_53_2,79,0
MSFT_69400_60_2,145,0
MSFT_69400_60_3,145,0
MSFT_69400_60_4,145,0
MSFT_69400_60_5,145,0
MSFT_69400_60_6,145,0
MSFT_69400_60_7,145,0
MSFT_69400_72_1,30,0
MSFT_69400_74_1,30,1
MSFT_69400_74_2,30,0
MSFT_69400_7_1,165,0
MSFT_69400_7_2,165,0
MSFT_69400_7_3,165,0
MSFT_69400_7_4,165,0
MSFT_77783_36_1,150,0
MSFT_77783_36_2,150,0
MSFT_77783_42_1,202,0
MSFT_77783_42_2,202,0
MSFT_77783_42_3,202,0
MSFT_77783_46_1,196,0
MSFT_77783_46_2,196,1
MSFT_77783_46_3,196,0
MSFT_77783_46_4,196,1
MSFT_77783_55_2,199,0
MSFT_77783_55_3,199,0
MSFT_77783_55_4,199,0
MSFT_77783_55_5,199,0
MSFT_77783_55_6,199,0
MSFT_77783_67_2,79,0
MSFT_77783_67_3,79,0
MSFT_77783_67_4,79,0
MSFT_77783_9_1,165,0
MSFT_82308_10_10,196,0
MSFT_82308_10_3,196,1
MSFT_82308_10_4,196,0
MSFT_82308_10_5,196,0
MSFT_82308_10_6,196,1
MSFT_82308_10_7,196,0
MSFT_82308_10_8,196,0
MSFT_82308_10_9,196,0
MSFT_82308_16_2,150,1
MSFT_82308_16_3,150,1
MSFT_82308_16_4,150,0
MSFT_82308_16_5,150,0
MSFT_82308_22_2,202,0
MSFT_82308_22_3,202,0
MSFT_82308_22_4,202,0
MSFT_82308_22_5,202,0
MSFT_82308_22_6,202,0
MSFT_82308_22_7,202,0
MSFT_82308_22_8,202,0
MSFT_82308_30_2,165,0
MSFT_82308_35_2,135,0
MSFT_82308_35_3,135,0
MSFT_82308_35_4,135,0
MSFT_82308_37_1,135,0
MSFT_82308_37_2,135,0
MSFT_82308_37_3,135,0
MSFT_82308_37_4,135,0
MSFT_82308_43_2,252,0
MSFT_82308_43_3,252,0
MSFT_82308_43_4,252,0
MSFT_82308_43_5,252,0
MSFT_82308_43_6,252,0
MSFT_82308_53_2,99,0
MSFT_82308_53_3,99,0
MSFT_82308_53_4,99,0
MSFT_82308_53_5,99,0
MSFT_82308_58_1,168,0
MSFT_82308_58_2,168,0
MSFT_82308_58_3,168,0
MSFT_82308_58_4,168,0
MSFT_82308_6_1,35,0
MSFT_82308_6_2,35,1
MSFT_82308_6_3,35,0
MSFT_82308_6_4,35,0
MSFT_86185_18_1,165,1
MSFT_86185_18_2,165,0
MSFT_86185_18_3,165,0
MSFT_86185_24_1,150,1
MSFT_86185_24_2,150,0
MSFT_86185_24_3,150,0
MSFT_86185_24_4,150,0
MSFT_86185_24_5,150,0
MSFT_86185_24_6,150,0
MSFT_86185_27_2,150,0
MSFT_86185_27_3,150,0
MSFT_86185_27_4,150,0
MSFT_86185_27_5,150,0
MSFT_86185_34_1,252,0
MSFT_86185_34_3,252,0
MSFT_86185_45_1,199,0
MSFT_86185_45_2,199,0
MSFT_86185_45_3,199,1
MSFT_86185_45_4,199,0
MSFT_86185_45_5,199,0
MSFT_86185_45_6,199,0
MSFT_86185_50_1,98,0
MSFT_86185_50_2,98,0
MSFT_86185_50_3,98,0
MSFT_86185_50_4,98,0
MSFT_86185_50_5,98,0
MSFT_86185_50_6,98,0
MSFT_86185_63_1,64,0
MSFT_86185_63_2,64,0
MSFT_86185_63_3,64,0
MSFT_90839_24_1,98,0
MSFT_90839_24_2,98,0
MSFT_90839_24_3,98,0
MSFT_90839_24_4,98,0
MSFT_90839_24_5,98,0
MSFT_90839_24_6,98,0
MSFT_90839_28_1,35,0
MSFT_90839_28_2,35,0
MSFT_90839_28_3,35,0
MSFT_90839_28_4,35,0
MSFT_90839_36_2,199,0
MSFT_90839_36_3,199,1
MSFT_90839_36_4,199,0
MSFT_90839_36_5,199,0
MSFT_90839_36_6,199,0
MSFT_90839_36_7,199,0
MSFT_90839_36_8,199,0
MSFT_90839_36_9,199,0
MSFT_90839_6_2,150,1
MSFT_90839_6_3,150,0
MSFT_90839_6_4,150,1
MSFT_90839_6_5,150,0
MSFT_90839_6_6,150,0
MSFT_90839_6_7,150,0
MSFT_95149_10_2,150,1
MSFT_95149_10_3,150,0
MSFT_95149_10_4,150,0
MSFT_95149_10_5,150,0
MSFT_95149_10_6,150,0
MSFT_95149_21_2,98,0
MSFT_95149_21_3,98,0
MSFT_95149_21_4,98,0
MSFT_95149_21_5,98,0
MSFT_95149_21_6,98,0
MSFT_95149_21_7,98,0
MSFT_95149_21_8,98,0
MSFT_95149_21_9,98,0
MSFT_95149_25_2,165,1
MSFT_95149_25_3,165,0
MSFT_95149_25_4,165,0
MSFT_95149_25_5,165,0
MSFT_95149_25_6,165,0
MSFT_95149_25_7,165,0
MSFT_95149_25_8,165,0
MSFT_95149_35_1,199,1
MSFT_95149_35_2,199,0
MSFT_95149_35_3,199,0
MSFT_95149_35_4,199,0
MSFT_95149_56_1,146,0
MSFT_95149_56_2,146,1
MSFT_95149_56_3,146,1
MSFT_95149_56_4,146,0
MSFT_95149_56_5,146,1
MSFT_95149_56_6,146,0
MSFT_95149_56_8,146,0
MSFT_95149_59_1,146,1
MSFT_95149_59_2,146,0
MSFT_95149_59_3,146,0
MSFT_95149_64_1,214,1
MSFT_95149_64_2,214,0
MSFT_95149_64_3,214,0
MSFT_95149_64_4,214,0
MSFT_95149_64_5,214,0
MSFT_95149_64_6,214,0
MSFT_99075_21_2,99,0
MSFT_99075_21_3,99,0
MSFT_99075_21_4,99,1
MSFT_99075_21_5,99,0
MSFT_99075_52_2,168,0
MSFT_99075_52_3,168,0
MSFT_99075_52_4,168,0
MSFT_99075_57_1,153,0
MSFT_99075_57_2,153,0
MSFT_99075_57_3,153,0
MSFT_99075_57_4,153,0
MSFT_99075_57_5,153,0
MSFT_99075_57_6,153,0
ORCL_107139_11_1,150,0
ORCL_107139_11_2,150,0
ORCL_107139_11_3,150,0
ORCL_107139_11_4,150,0
ORCL_107139_11_5,150,0
ORCL_107139_17_1,218,0
ORCL_107139_17_2,218,0
ORCL_107139_17_3,218,1
ORCL_107139_17_4,218,0
ORCL_107139_17_5,218,0
ORCL_107139_17_6,218,0
ORCL_107139_22_2,135,0
ORCL_107139_22_3,135,1
ORCL_107139_22_4,135,0
ORCL_107139_22_5,135,0
ORCL_107139_22_6,135,0
ORCL_107139_22_7,135,0
ORCL_107139_25_1,135,0
ORCL_107139_34_1,135,1
ORCL_107139_34_2,135,0
ORCL_107139_34_3,135,0
ORCL_107139_41_2,99,0
ORCL_107139_41_3,99,0
ORCL_107139_41_4,99,0
ORCL_107139_41_5,99,0
ORCL_107139_41_6,99,0
ORCL_107139_41_7,99,0
ORCL_107139_49_1,146,0
ORCL_107139_49_2,146,0
ORCL_107139_49_3,146,0
ORCL_107139_49_4,146,1
ORCL_107139_49_5,146,0
ORCL_107139_49_6,146,0
ORCL_107139_49_7,146,0
ORCL_107139_55_1,153,0
ORCL_107139_55_2,153,0
ORCL_107139_55_3,153,0
ORCL_107139_55_4,153,0
ORCL_107139_55_5,153,0
ORCL_107139_55_6,153,0
ORCL_107139_59_1,132,0
ORCL_107139_59_2,132,0
ORCL_107139_59_3,132,1
ORCL_107139_59_4,132,0
ORCL_107139_59_5,132,1
ORCL_107139_6_1,199,0
ORCL_107139_6_2,199,0
ORCL_107139_6_3,199,1
ORCL_107139_6_4,199,0
ORCL_107139_6_5,199,0
ORCL_111316_10_2,135,1
ORCL_111316_13_2,165,0
ORCL_111316_13_3,165,0
ORCL_111316_15_1,146,1
ORCL_111316_18_1,150,0
ORCL_111316_18_2,150,0
ORCL_111316_18_3,150,0
ORCL_111316_24_1,146,0
ORCL_111316_24_2,146,0
ORCL_111316_29_1,214,0
ORCL_111316_29_2,214,0
ORCL_111316_29_3,214,0
ORCL_111316_29_4,214,0
ORCL_111316_29_5,214,0
ORCL_111316_33_1,218,0
ORCL_111316_33_2,218,1
ORCL_111316_33_3,218,0
ORCL_111316_33_4,218,0
ORCL_111316_33_5,218,0
ORCL_111316_37_1,183,0
ORCL_111316_37_2,183,0
ORCL_111316_37_3,183,0
ORCL_111316_37_4,183,0
ORCL_111316_40_1,183,0
ORCL_111316_43_1,199,0
ORCL_111316_43_2,199,1
ORCL_111316_43_3,199,0
ORCL_111316_43_4,199,0
ORCL_111316_43_5,199,0
ORCL_111316_43_6,199,0
ORCL_111316_43_7,199,0
ORCL_111316_43_8,199,0
ORCL_111316_43_9,199,0
ORCL_111316_46_1,199,0
ORCL_111316_6_2,135,0
ORCL_111316_6_3,135,1
ORCL_111316_6_4,135,0
ORCL_111316_6_5,135,0
ORCL_111316_6_6,135,0
ORCL_111316_6_7,135,0
ORCL_111316_8_1,135,0
ORCL_111316_8_2,135,0
ORCL_111316_8_3,135,0
ORCL_115099_11_1,146,0
ORCL_115099_11_2,146,0
ORCL_115099_11_3,146,0
ORCL_115099_11_4,146,0
ORCL_115099_11_5,146,0
ORCL_115099_16_1,199,1
ORCL_115099_16_2,199,0
ORCL_115099_16_3,199,0
ORCL_115099_16_4,199,0
ORCL_115099_16_5,199,0
ORCL_115099_21_1,196,1
ORCL_115099_21_2,196,1
ORCL_115099_21_3,196,0
ORCL_115099_21_4,196,0
ORCL_115099_21_5,196,0
ORCL_115099_23_1,196,0
ORCL_115099_28_2,135,0
ORCL_115099_28_3,135,0
ORCL_115099_28_4,135,1
ORCL_115099_28_5,135,0
ORCL_115099_28_6,135,0
ORCL_115099_30_1,135,0
ORCL_115099_30_2,135,0
ORCL_115099_30_3,135,0
ORCL_115099_30_4,135,0
ORCL_115099_39_1,218,1
ORCL_115099_39_2,218,1
ORCL_115099_43_1,99,0
ORCL_115099_43_2,99,0
ORCL_115099_43_3,99,0
ORCL_115099_7_1,153,1
ORCL_115099_7_2,153,0
ORCL_115099_7_3,153,0
ORCL_119633_12_1,153,1
ORCL_119633_12_2,153,0
ORCL_119633_12_3,153,0
ORCL_119633_12_4,153,0
ORCL_119633_16_1,218,0
ORCL_119633_16_2,218,1
ORCL_119633_16_3,218,1
ORCL_119633_16_4,218,0
ORCL_119633_16_5,218,0
ORCL_119633_16_6,218,0
ORCL_119633_16_7,218,0
ORCL_119633_16_8,218,0
ORCL_119633_16_9,218,1
ORCL_119633_20_2,135,1
ORCL_119633_20_3,135,0
ORCL_119633_20_4,135,0
ORCL_119633_20_5,135,0
ORCL_119633_25_2,99,1
ORCL_119633_25_3,99,0
ORCL_119633_25_4,99,0
ORCL_119633_25_5,99,0
ORCL_119633_28_1,196,1
ORCL_119633_28_2,196,0
ORCL_119633_28_3,196,1
ORCL_119633_30_1,196,0
ORCL_119633_38_1,146,0
ORCL_119633_38_2,146,1
ORCL_119633_38_3,146,0
ORCL_119633_38_4,146,0
ORCL_119633_38_5,146,0
ORCL_119633_38_6,146,0
ORCL_119633_38_7,146,0
ORCL_119633_38_8,146,0
ORCL_119633_38_9,146,0
ORCL_119633_43_1,150,1
ORCL_119633_43_2,150,0
ORCL_119633_45_2,150,0
ORCL_119633_45_3,150,0
ORCL_119633_48_2,165,1
ORCL_119633_48_3,165,0
ORCL_119633_7_1,199,1
ORCL_119633_7_2,199,1
ORCL_119633_7_3,199,1
ORCL_119633_7_4,199,0
ORCL_123977_13_1,146,1
ORCL_123977_13_2,146,0
ORCL_123977_13_3,146,0
ORCL_123977_13_4,146,0
ORCL_123977_13_5,146,0
ORCL_123977_13_6,146,0
ORCL_123977_15_1,146,0
ORCL_123977_18_1,31,1
ORCL_123977_18_2,31,0
ORCL_123977_18_3,31,1
ORCL_123977_20_1,31,0
ORCL_123977_20_2,31,0
ORCL_123977_27_1,5,1
ORCL_123977_27_2,5,0
ORCL_123977_27_3,5,0
ORCL_123977_27_4,5,0
ORCL_123977_30_1,153,1
ORCL_123977_30_2,153,1
ORCL_123977_34_1,196,1
ORCL_123977_34_2,196,1
ORCL_123977_34_3,196,0
ORCL_123977_43_2,135,0
ORCL_123977_43_3,135,0
ORCL_123977_43_4,135,0
ORCL_123977_45_1,135,0
ORCL_123977_45_2,135,0
ORCL_123977_48_1,135,0
ORCL_123977_48_2,135,0
ORCL_123977_48_3,135,0
ORCL_123977_52_2,199,0
ORCL_123977_52_3,199,0
ORCL_123977_52_4,199,0
ORCL_123977_7_1,218,0
ORCL_123977_7_2,218,1
ORCL_123977_7_3,218,1
ORCL_128058_10_1,165,1
ORCL_128058_10_2,165,0
ORCL_128058_13_1,99,0
ORCL_128058_13_2,99,0
ORCL_128058_13_3,99,0
ORCL_128058_16_1,31,0
ORCL_128058_16_2,31,0
ORCL_128058_16_3,31,0
ORCL_128058_19_1,31,1
ORCL_128058_19_2,31,0
ORCL_128058_19_3,31,0
ORCL_128058_22_1,5,1
ORCL_128058_22_2,5,0
ORCL_128058_22_3,5,0
ORCL_128058_24_1,5,0
ORCL_128058_24_2,5,0
ORCL_128058_24_3,5,0
ORCL_128058_24_4,5,0
ORCL_128058_24_5,5,0
ORCL_128058_24_6,5,0
ORCL_128058_24_7,5,0
ORCL_128058_28_1,196,0
ORCL_128058_28_2,196,0
ORCL_128058_28_3,196,0
ORCL_128058_28_4,196,0
ORCL_128058_28_5,196,0
ORCL_128058_28_6,196,0
ORCL_128058_30_1,196,0
ORCL_128058_30_3,196,0
ORCL_128058_30_4,196,0
ORCL_128058_30_5,196,0
ORCL_128058_30_6,196,0
ORCL_128058_33_1,218,1
ORCL_128058_33_2,218,0
ORCL_128058_36_1,153,0
ORCL_128058_36_2,153,0
ORCL_128058_41_1,146,0
ORCL_128058_41_2,146,0
ORCL_128058_41_3,146,0
ORCL_128058_41_4,146,0
ORCL_128058_41_5,146,0
ORCL_128058_41_7,146,0
ORCL_128058_44_1,146,0
ORCL_128058_44_2,146,0
ORCL_128058_7_1,165,0
ORCL_128058_7_2,165,0
ORCL_128058_7_3,165,0
ORCL_131844_10_1,146,0
ORCL_131844_10_2,146,0
ORCL_131844_10_3,146,0
ORCL_131844_10_4,146,0
ORCL_131844_10_5,146,0
ORCL_131844_10_6,146,1
ORCL_131844_10_7,146,0
ORCL_131844_14_1,146,0
ORCL_131844_14_2,146,0
ORCL_131844_18_1,146,0
ORCL_131844_25_1,5,0
ORCL_131844_25_2,5,0
ORCL_131844_25_3,5,0
ORCL_131844_25_4,5,0
ORCL_131844_25_5,5,0
ORCL_131844_25_6,5,1
ORCL_131844_25_7,5,0
ORCL_131844_25_8,5,0
ORCL_131844_27_1,5,0
ORCL_131844_31_1,99,0
ORCL_131844_31_2,99,0
ORCL_131844_31_3,99,0
ORCL_131844_31_4,99,0
ORCL_131844_37_1,31,0
ORCL_131844_41_1,165,0
ORCL_131844_41_2,165,0
ORCL_131844_44_1,165,0
ORCL_131844_44_2,165,0
ORCL_131844_44_3,165,0
ORCL_131844_49_1,153,0
ORCL_131844_49_2,153,0
ORCL_131844_49_3,153,0
ORCL_131844_7_1,199,1
ORCL_131844_7_2,199,0
ORCL_131844_7_3,199,0
ORCL_131844_7_4,199,0
ORCL_136190_12_1,218,0
ORCL_136190_12_2,218,0
ORCL_136190_12_3,218,0
ORCL_136190_12_4,218,0
ORCL_136190_15_1,196,0
ORCL_136190_15_2,196,0
ORCL_136190_15_3,196,0
ORCL_136190_15_4,196,0
ORCL_136190_15_5,196,0
ORCL_136190_20_1,99,0
ORCL_136190_20_2,99,0
ORCL_136190_20_3,99,0
ORCL_136190_23_1,199,0
ORCL_136190_23_2,199,0
ORCL_136190_23_3,199,0
ORCL_136190_23_4,199,0
ORCL_136190_32_1,183,0
ORCL_136190_32_2,183,0
ORCL_136190_35_1,135,0
ORCL_136190_35_2,135,0
ORCL_136190_35_3,135,0
ORCL_136190_35_4,135,0
ORCL_136190_35_5,135,0
ORCL_136190_35_6,135,0
ORCL_136190_35_7,135,0
ORCL_136190_35_8,135,0
ORCL_136190_35_9,135,0
ORCL_136190_37_1,135,0
ORCL_136190_37_2,135,0
ORCL_136190_37_3,135,0
ORCL_136190_7_1,31,1
ORCL_136190_7_2,31,1
ORCL_136190_7_3,31,0
ORCL_136190_7_4,31,0
ORCL_136190_9_1,31,0
ORCL_136190_9_2,31,1
ORCL_136190_9_3,31,0
ORCL_41481_12_1,117,0
ORCL_41481_12_2,117,0
ORCL_41481_12_3,117,0
ORCL_41481_12_4,117,0
ORCL_41481_15_1,196,0
ORCL_41481_15_2,196,0
ORCL_41481_15_3,196,0
ORCL_41481_15_4,196,0
ORCL_41481_21_1,5,0
ORCL_41481_21_2,5,0
ORCL_41481_21_3,5,0
ORCL_41481_21_4,5,0
ORCL_41481_26_1,35,0
ORCL_41481_28_1,35,0
ORCL_41481_28_2,35,0
ORCL_41481_33_2,30,0
ORCL_41481_33_3,30,0
ORCL_41481_33_4,30,0
ORCL_41481_33_5,30,0
ORCL_41481_33_6,30,0
ORCL_41481_36_1,33,0
ORCL_41481_36_2,33,0
ORCL_41481_36_3,33,0
ORCL_41481_36_4,33,0
ORCL_41481_36_5,33,1
ORCL_41481_36_6,33,0
ORCL_41481_36_7,33,0
ORCL_41481_7_1,146,0
ORCL_41481_7_2,146,1
ORCL_41481_7_3,146,0
ORCL_41481_7_4,146,0
ORCL_44161_12_1,135,0
ORCL_44161_12_2,135,0
ORCL_44161_12_3,135,0
ORCL_44161_12_4,135,0
ORCL_44161_12_5,135,0
ORCL_44161_14_1,135,0
ORCL_44161_14_2,135,0
ORCL_44161_14_3,135,0
ORCL_44161_14_4,135,0
ORCL_44161_14_5,135,0
ORCL_44161_18_1,146,0
ORCL_44161_18_2,146,0
ORCL_44161_18_3,146,0
ORCL_44161_18_4,146,0
ORCL_44161_23_1,117,0
ORCL_44161_23_2,117,0
ORCL_44161_23_3,117,1
ORCL_44161_23_4,117,0
ORCL_44161_29_1,99,0
ORCL_44161_29_2,99,0
ORCL_44161_35_1,33,0
ORCL_44161_35_2,33,0
ORCL_44161_38_1,168,0
ORCL_44161_38_2,168,0
ORCL_44161_38_3,168,0
ORCL_44161_43_1,30,0
ORCL_44161_43_2,30,0
ORCL_44161_43_3,30,0
ORCL_44161_7_1,5,0
ORCL_44161_7_2,5,0
ORCL_44161_7_3,5,0
ORCL_44161_7_4,5,0
ORCL_44161_7_5,5,0
ORCL_44161_7_6,5,0
ORCL_48132_15_1,196,0
ORCL_48132_15_2,196,0
ORCL_48132_15_3,196,0
ORCL_48132_15_4,196,0
ORCL_48132_15_5,196,0
ORCL_48132_15_6,196,0
ORCL_48132_19_1,99,0
ORCL_48132_19_2,99,0
ORCL_48132_19_3,99,0
ORCL_48132_19_4,99,0
ORCL_48132_19_5,99,0
ORCL_48132_24_1,146,0
ORCL_48132_24_2,146,0
ORCL_48132_24_3,146,0
ORCL_48132_24_4,146,0
ORCL_48132_24_5,146,0
ORCL_48132_30_1,199,0
ORCL_48132_30_2,199,0
ORCL_48132_30_3,199,0
ORCL_48132_34_1,33,0
ORCL_48132_34_2,33,0
ORCL_48132_7_1,135,0
ORCL_48132_7_2,135,0
ORCL_48132_7_3,135,0
ORCL_48132_7_4,135,0
ORCL_48132_7_5,135,0
ORCL_48132_7_6,135,0
ORCL_57443_10_1,135,0
ORCL_57443_10_2,135,0
ORCL_57443_10_3,135,0
ORCL_57443_10_4,135,0
ORCL_57443_10_5,135,0
ORCL_57443_10_6,135,0
ORCL_57443_13_1,199,0
ORCL_57443_13_2,199,0
ORCL_57443_13_3,199,0
ORCL_57443_13_4,199,0
ORCL_57443_13_5,199,0
ORCL_57443_16_1,132,0
ORCL_57443_16_2,132,0
ORCL_57443_16_3,132,0
ORCL_57443_19_1,35,0
ORCL_57443_19_2,35,0
ORCL_57443_19_3,35,1
ORCL_57443_19_4,35,0
ORCL_57443_19_5,35,0
ORCL_57443_23_1,117,0
ORCL_57443_23_2,117,0
ORCL_57443_23_3,117,0
ORCL_57443_23_4,117,0
ORCL_57443_26_1,99,0
ORCL_57443_26_2,99,0
ORCL_57443_29_1,202,0
ORCL_57443_29_2,202,1
ORCL_57443_29_3,202,0
ORCL_57443_29_4,202,0
ORCL_57443_32_1,252,1
ORCL_57443_32_2,252,0
ORCL_57443_35_1,146,1
ORCL_57443_35_2,146,0
ORCL_57443_35_3,146,0
ORCL_57443_35_4,146,0
ORCL_57443_6_1,135,0
ORCL_57443_6_2,135,0
ORCL_57443_6_3,135,0
ORCL_57443_6_4,135,0
ORCL_57443_6_5,135,0
ORCL_57443_8_1,135,0
ORCL_57443_8_2,135,0
ORCL_65518_11_1,199,0
ORCL_65518_11_2,199,0
ORCL_65518_11_3,199,0
ORCL_65518_11_4,199,0
ORCL_65518_11_5,199,0
ORCL_65518_11_6,199,0
ORCL_65518_16_1,117,0
ORCL_65518_16_2,117,0
ORCL_65518_16_3,117,0
ORCL_65518_16_4,117,0
ORCL_65518_16_5,117,1
ORCL_65518_21_1,99,0
ORCL_65518_21_2,99,0
ORCL_65518_27_2,202,0
ORCL_65518_31_3,196,0
ORCL_65518_31_4,196,0
ORCL_65518_31_5,196,0
ORCL_65518_31_6,196,0
ORCL_65518_36_2,146,0
ORCL_65518_36_3,146,0
ORCL_65518_36_4,146,0
ORCL_65518_36_5,146,0
ORCL_65518_42_1,31,0
ORCL_65518_42_2,31,1
ORCL_65518_42_3,31,0
ORCL_65518_42_4,31,0
ORCL_65518_46_2,30,0
ORCL_65518_46_3,30,0
ORCL_65518_46_4,30,1
ORCL_65518_7_2,145,0
ORCL_65518_7_3,145,1
ORCL_65518_7_4,145,1
ORCL_65518_7_5,145,0
ORCL_65518_7_6,145,0
ORCL_65518_7_7,145,0
ORCL_69012_12_1,145,0
ORCL_69012_12_2,145,0
ORCL_69012_12_3,145,1
ORCL_69012_12_4,145,0
ORCL_69012_19_1,252,0
ORCL_69012_19_2,252,0
ORCL_69012_19_3,252,0
ORCL_69012_19_4,252,0
ORCL_69012_19_5,252,0
ORCL_69012_19_6,252,0
ORCL_69012_23_1,146,0
ORCL_69012_23_2,146,1
ORCL_69012_23_3,146,0
ORCL_69012_23_4,146,0
ORCL_69012_23_5,146,0
ORCL_69012_23_6,146,0
ORCL_69012_23_7,146,0
ORCL_69012_23_8,146,0
ORCL_69012_30_1,117,0
ORCL_69012_30_2,117,0
ORCL_69012_30_3,117,0
ORCL_69012_30_4,117,0
ORCL_69012_34_2,202,0
ORCL_69012_34_3,202,0
ORCL_69012_36_1,202,0
ORCL_69012_39_2,99,0
ORCL_69012_39_3,99,1
ORCL_69012_39_4,99,1
ORCL_69012_48_2,132,0
ORCL_69012_48_3,132,1
ORCL_69012_48_4,132,0
ORCL_69012_52_2,132,0
ORCL_69012_5_1,35,0
ORCL_69012_5_2,35,0
ORCL_69012_7_1,35,0
ORCL_69012_7_2,35,0
ORCL_69012_7_3,35,0
ORCL_81396_14_3,98,0
ORCL_81396_14_4,98,0
ORCL_81396_14_5,98,0
ORCL_81396_14_6,98,0
ORCL_81396_14_7,98,0
ORCL_81396_21_1,30,0
